Pos	Score	Topology
256.5	0.302813398	Sitatunga+MountainNyala
256.6	0.289190901	Sitatunga+MountainNyala
256.7	0.243693129	Sitatunga+MountainNyala
256.8	0.480861439	Sitatunga+MountainNyala
256.9	0.038438952	Sitatunga+MountainNyala
257	0.195623604	Sitatunga+MountainNyala
257.1	0.09721536	Sitatunga+MountainNyala
257.2	0.107301237	Sitatunga+MountainNyala
257.3	0.208992421	Sitatunga+MountainNyala
257.4	0.354837455	Sitatunga+MountainNyala
257.5	0.257229111	Sitatunga+MountainNyala
257.6	0.180672584	Sitatunga+MountainNyala
257.7	0.342823068	Sitatunga+MountainNyala
257.8	0.14369706	Sitatunga+MountainNyala
257.9	0.345809557	Sitatunga+MountainNyala
258	0.328391628	Sitatunga+MountainNyala
258.1	0.160138148	Sitatunga+MountainNyala
258.2	0.186677578	Sitatunga+MountainNyala
258.3	0.187084737	Sitatunga+MountainNyala
258.4	0.029995155	Sitatunga+MountainNyala
258.5	0.318628105	Sitatunga+MountainNyala
258.6	0.119920255	Sitatunga+MountainNyala
258.7	0.208862403	Sitatunga+MountainNyala
258.8	0.204983877	Sitatunga+MountainNyala
258.9	0.190704939	Sitatunga+MountainNyala
259	0.141060053	Sitatunga+MountainNyala
259.1	0.170944987	Sitatunga+MountainNyala
259.2	0.087058852	Sitatunga+MountainNyala
259.3	0.106661659	Sitatunga+MountainNyala
259.4	0.118820972	Sitatunga+MountainNyala
259.5	0.219445378	Sitatunga+MountainNyala
259.6	0.412015773	Sitatunga+MountainNyala
259.7	0.431007597	Sitatunga+MountainNyala
259.8	0.119181453	Sitatunga+MountainNyala
259.9	0.154794727	Sitatunga+MountainNyala
260	0.329875097	Sitatunga+MountainNyala
260.1	0.226632503	Sitatunga+MountainNyala
260.2	0.150687204	Sitatunga+MountainNyala
260.3	0.175705773	Sitatunga+MountainNyala
260.4	0.171572345	Sitatunga+MountainNyala
260.5	0.217574545	Sitatunga+MountainNyala
260.6	0.189693394	Sitatunga+MountainNyala
260.7	0.069772651	Sitatunga+MountainNyala
260.8	0.234954837	Sitatunga+MountainNyala
260.9	0.240646763	Sitatunga+MountainNyala
261	0.237137028	Sitatunga+MountainNyala
261.1	0.069013809	Sitatunga+MountainNyala
261.2	0.2389233	Sitatunga+MountainNyala
261.3	0.303641892	Sitatunga+MountainNyala
261.4	0.324862585	Sitatunga+MountainNyala
261.5	0.104453075	Sitatunga+MountainNyala
261.6	0.077078552	Sitatunga+MountainNyala
261.7	0.217516868	Sitatunga+MountainNyala
261.8	0.124511188	Sitatunga+MountainNyala
261.9	0.224409988	Sitatunga+MountainNyala
262	0.094185368	Sitatunga+MountainNyala
262.1	0.104389044	Sitatunga+MountainNyala
262.2	0.27571504	Sitatunga+MountainNyala
262.3	0.186478397	Sitatunga+MountainNyala
262.4	-0.014966686	Sitatunga+MountainNyala
262.5	0.190981104	Sitatunga+MountainNyala
262.6	0.285089977	Sitatunga+MountainNyala
262.7	0.102527498	Sitatunga+MountainNyala
262.8	0.108558398	Sitatunga+MountainNyala
262.9	0.127790705	Sitatunga+MountainNyala
263	0.304617022	Sitatunga+MountainNyala
263.1	0.191265089	Sitatunga+MountainNyala
263.2	0.255212864	Sitatunga+MountainNyala
263.3	0.066455742	Sitatunga+MountainNyala
263.4	0.227128867	Sitatunga+MountainNyala
263.5	0.341671974	Sitatunga+MountainNyala
263.6	0.163255388	Sitatunga+MountainNyala
263.7	0.369349545	Sitatunga+MountainNyala
263.8	0.25984901	Sitatunga+MountainNyala
263.9	0.107934461	Sitatunga+MountainNyala
264	0.222676505	Sitatunga+MountainNyala
264.1	0.117502469	Sitatunga+MountainNyala
264.2	0.181424827	Sitatunga+MountainNyala
264.3	0.215849615	Sitatunga+MountainNyala
264.4	0.158553744	Sitatunga+MountainNyala
264.5	0.202280396	Sitatunga+MountainNyala
264.6	0.124214983	Sitatunga+MountainNyala
264.7	0.427309922	Sitatunga+MountainNyala
264.8	0.104800602	Sitatunga+MountainNyala
264.9	0.206273298	Sitatunga+MountainNyala
265	0.262141422	Sitatunga+MountainNyala
265.1	0.264052579	Sitatunga+MountainNyala
265.2	0.121021248	Sitatunga+MountainNyala
265.3	0.358229638	Sitatunga+MountainNyala
265.4	0.178323473	Sitatunga+MountainNyala
265.5	0.086818369	Sitatunga+MountainNyala
265.6	0.245388243	Sitatunga+MountainNyala
265.7	0.174676876	Sitatunga+MountainNyala
265.8	0.160746932	Sitatunga+MountainNyala
265.9	0.296244099	Sitatunga+MountainNyala
266	0.292820145	Sitatunga+MountainNyala
266.1	0.069897292	Sitatunga+MountainNyala
266.2	0.211515784	Sitatunga+MountainNyala
266.3	0.211685638	Sitatunga+MountainNyala
266.4	0.163557214	Sitatunga+MountainNyala
266.5	0.162666644	Sitatunga+MountainNyala
266.6	0.244067785	Sitatunga+MountainNyala
266.7	0.154242886	Sitatunga+MountainNyala
266.8	0.190512846	Sitatunga+MountainNyala
266.9	0.306049169	Sitatunga+MountainNyala
267	0.50656431	Sitatunga+MountainNyala
267.1	0.205674045	Sitatunga+MountainNyala
267.2	0.272924065	Sitatunga+MountainNyala
267.3	0.270533896	Sitatunga+MountainNyala
267.4	0.297236337	Sitatunga+MountainNyala
267.5	0.350343058	Sitatunga+MountainNyala
267.6	0.285864705	Sitatunga+MountainNyala
267.7	0.380884921	Sitatunga+MountainNyala
267.8	0.127082208	Sitatunga+MountainNyala
267.9	0.303871622	Sitatunga+MountainNyala
268	0.021389691	Sitatunga+MountainNyala
268.1	0.110674846	Sitatunga+MountainNyala
268.2	0.076568258	Sitatunga+MountainNyala
268.3	0.004962973	Sitatunga+MountainNyala
268.4	0.169604732	Sitatunga+MountainNyala
268.5	0.137470401	Sitatunga+MountainNyala
268.6	0.293621756	Sitatunga+MountainNyala
268.7	0.3243127	Sitatunga+MountainNyala
268.8	0.035194384	Sitatunga+MountainNyala
268.9	0.227332691	Sitatunga+MountainNyala
269	0.202176773	Sitatunga+MountainNyala
269.1	0.009458593	Sitatunga+MountainNyala
269.2	0.019553367	Sitatunga+MountainNyala
269.3	0.217789611	Sitatunga+MountainNyala
269.4	0.053936926	Sitatunga+MountainNyala
269.5	0.152620846	Sitatunga+MountainNyala
269.6	0.321416636	Sitatunga+MountainNyala
269.7	0.600277021	Sitatunga+MountainNyala
269.8	0.378616949	Sitatunga+MountainNyala
269.9	0.428236174	Sitatunga+MountainNyala
270	0.243739564	Sitatunga+MountainNyala
270.1	0.328963509	Sitatunga+MountainNyala
270.2	0.253861368	Sitatunga+MountainNyala
270.3	0.372607311	Sitatunga+MountainNyala
270.4	0.65867975	Sitatunga+MountainNyala
270.5	0.664366788	Sitatunga+MountainNyala
270.6	0.308493104	Sitatunga+MountainNyala
270.7	0.305929416	Sitatunga+MountainNyala
270.8	0.209643241	Sitatunga+MountainNyala
270.9	0.329471848	Sitatunga+MountainNyala
271	0.28845772	Sitatunga+MountainNyala
271.1	0.394016187	Sitatunga+MountainNyala
271.2	0.239342679	Sitatunga+MountainNyala
271.3	0.118141558	Sitatunga+MountainNyala
271.4	0.205929436	Sitatunga+MountainNyala
271.5	0.24900038	Sitatunga+MountainNyala
271.6	0.169680006	Sitatunga+MountainNyala
271.7	0.410410107	Sitatunga+MountainNyala
271.8	0.283469648	Sitatunga+MountainNyala
271.9	0.43905792	Sitatunga+MountainNyala
272	0.501634892	Sitatunga+MountainNyala
272.1	0.357511121	Sitatunga+MountainNyala
272.2	0.196369982	Sitatunga+MountainNyala
272.3	0.674122979	Sitatunga+MountainNyala
272.4	0.360306983	Sitatunga+MountainNyala
272.5	0.499242279	Sitatunga+MountainNyala
272.6	0.124945475	Sitatunga+MountainNyala
272.7	0.173310716	Sitatunga+MountainNyala
272.8	0.345108148	Sitatunga+MountainNyala
272.9	0.253790494	Sitatunga+MountainNyala
273	0.339946556	Sitatunga+MountainNyala
273.1	0.326888608	Sitatunga+MountainNyala
273.2	0.38273498	Sitatunga+MountainNyala
273.3	0.248626458	Sitatunga+MountainNyala
273.4	0.314661598	Sitatunga+MountainNyala
273.5	0.143637672	Sitatunga+MountainNyala
273.6	0.447997837	Sitatunga+MountainNyala
273.7	0.30471478	Sitatunga+MountainNyala
273.8	0.226814332	Sitatunga+MountainNyala
273.9	0.077044581	Sitatunga+MountainNyala
274	0.259961431	Sitatunga+MountainNyala
274.1	0.244613515	Sitatunga+MountainNyala
274.2	0.391586915	Sitatunga+MountainNyala
274.3	0.22159824	Sitatunga+MountainNyala
274.4	0.22904589	Sitatunga+MountainNyala
274.5	0.058998805	Sitatunga+MountainNyala
274.6	0.184914278	Sitatunga+MountainNyala
274.7	0.209481208	Sitatunga+MountainNyala
274.8	0.346129713	Sitatunga+MountainNyala
274.9	0.085395754	Sitatunga+MountainNyala
275	0.340010098	Sitatunga+MountainNyala
275.1	0.207447365	Sitatunga+MountainNyala
275.2	0.306518404	Sitatunga+MountainNyala
275.3	0.403298255	Sitatunga+MountainNyala
275.4	0.285094865	Sitatunga+MountainNyala
275.5	0.220950598	Sitatunga+MountainNyala
275.6	0.434627065	Sitatunga+MountainNyala
275.7	0.265088808	Sitatunga+MountainNyala
275.8	0.154837496	Sitatunga+MountainNyala
275.9	0.245236719	Sitatunga+MountainNyala
276	0.353031387	Sitatunga+MountainNyala
276.1	0.23212256	Sitatunga+MountainNyala
276.2	0.212505578	Sitatunga+MountainNyala
276.3	0.336659462	Sitatunga+MountainNyala
276.4	0.228089089	Sitatunga+MountainNyala
276.5	0.277499113	Sitatunga+MountainNyala
276.6	0.256158667	Sitatunga+MountainNyala
276.7	0.218443608	Sitatunga+MountainNyala
276.8	0.247668435	Sitatunga+MountainNyala
276.9	0.196955549	Sitatunga+MountainNyala
277	0.205916972	Sitatunga+MountainNyala
277.1	0.158866812	Sitatunga+MountainNyala
277.2	0.308300033	Sitatunga+MountainNyala
277.3	0.341786839	Sitatunga+MountainNyala
277.4	0.147120769	Sitatunga+MountainNyala
277.5	0.12135069	Sitatunga+MountainNyala
277.6	0.130056477	Sitatunga+MountainNyala
277.7	0.258299555	Sitatunga+MountainNyala
277.8	0.182057562	Sitatunga+MountainNyala
277.9	0.210411125	Sitatunga+MountainNyala
278	0.309746843	Sitatunga+MountainNyala
278.1	0.260049413	Sitatunga+MountainNyala
278.2	0.307293132	Sitatunga+MountainNyala
278.3	0.287624338	Sitatunga+MountainNyala
278.4	0.233294672	Sitatunga+MountainNyala
278.5	0.137480665	Sitatunga+MountainNyala
278.6	0.245852591	Sitatunga+MountainNyala
278.7	0.267838235	Sitatunga+MountainNyala
278.8	0.146609253	Sitatunga+MountainNyala
278.9	0.064893822	Sitatunga+MountainNyala
279	0.170617988	Sitatunga+MountainNyala
279.1	0.115424879	Sitatunga+MountainNyala
279.2	0.404004552	Sitatunga+MountainNyala
279.3	0.19602612	Sitatunga+MountainNyala
279.4	0.236726935	Sitatunga+MountainNyala
279.5	0.294117875	Sitatunga+MountainNyala
279.6	0.173310472	Sitatunga+MountainNyala
279.7	0.099629968	Sitatunga+MountainNyala
279.8	0.200015112	Sitatunga+MountainNyala
279.9	0.282584943	Sitatunga+MountainNyala
280	0.107937394	Sitatunga+MountainNyala
280.1	0.233250437	Sitatunga+MountainNyala
280.2	0.537201487	Sitatunga+MountainNyala
280.3	0.3815179	Sitatunga+MountainNyala
280.4	0.334134877	Sitatunga+MountainNyala
280.5	0.370437096	Sitatunga+MountainNyala
280.6	0.249371858	Sitatunga+MountainNyala
280.7	0.12612223	Sitatunga+MountainNyala
280.8	0.119758222	Sitatunga+MountainNyala
280.9	0.426901785	Sitatunga+MountainNyala
281	0.216713058	Sitatunga+MountainNyala
281.1	0.207102281	Sitatunga+MountainNyala
281.2	0.142500509	Sitatunga+MountainNyala
281.3	0.505926443	Sitatunga+MountainNyala
281.4	0.104244852	Sitatunga+MountainNyala
281.5	0.277921914	Sitatunga+MountainNyala
281.6	0.257045816	Sitatunga+MountainNyala
281.7	0.174585229	Sitatunga+MountainNyala
281.8	0.191499463	Sitatunga+MountainNyala
281.9	0.16319209	Sitatunga+MountainNyala
282	0.06009711	Sitatunga+MountainNyala
282.1	0.223574896	Sitatunga+MountainNyala
282.2	0.20002	Sitatunga+MountainNyala
282.3	0.264949504	Sitatunga+MountainNyala
282.4	0.13362609	Sitatunga+MountainNyala
282.5	0.263184982	Sitatunga+MountainNyala
282.6	0.11659748	Sitatunga+MountainNyala
282.7	0.061396795	Sitatunga+MountainNyala
282.8	0.189065547	Sitatunga+MountainNyala
282.9	0.388087199	Sitatunga+MountainNyala
283	0.212027789	Sitatunga+MountainNyala
283.1	0.37486062	Sitatunga+MountainNyala
283.2	0.071691385	Sitatunga+MountainNyala
283.3	0.142490733	Sitatunga+MountainNyala
283.4	0.179006308	Sitatunga+MountainNyala
283.5	0.306652821	Sitatunga+MountainNyala
283.6	0.200347732	Sitatunga+MountainNyala
283.7	0.037865116	Sitatunga+MountainNyala
283.8	0.211233265	Sitatunga+MountainNyala
283.9	0.101594403	Sitatunga+MountainNyala
284	0.08616486	Sitatunga+MountainNyala
284.1	0.395858915	Sitatunga+MountainNyala
284.2	0.122998636	Sitatunga+MountainNyala
284.3	0.102365709	Sitatunga+MountainNyala
284.4	0.122203868	Sitatunga+MountainNyala
284.5	0.275206701	Sitatunga+MountainNyala
284.6	0.197762536	Sitatunga+MountainNyala
284.7	0.133422754	Sitatunga+MountainNyala
284.8	0.248186549	Sitatunga+MountainNyala
284.9	0.500456915	Sitatunga+MountainNyala
285	0.391601579	Sitatunga+MountainNyala
285.1	0.128271183	Sitatunga+MountainNyala
285.2	0.128589383	Sitatunga+MountainNyala
285.3	0.070288566	Sitatunga+MountainNyala
285.4	0.219004492	Sitatunga+MountainNyala
285.5	0.390817075	Sitatunga+MountainNyala
285.6	0.16776176	Sitatunga+MountainNyala
285.7	0.319300188	Sitatunga+MountainNyala
285.8	0.157205914	Sitatunga+MountainNyala
285.9	0.274150921	Sitatunga+MountainNyala
286	0.123834951	Sitatunga+MountainNyala
286.1	0.065230108	Sitatunga+MountainNyala
286.2	0.15746326	Sitatunga+MountainNyala
286.3	0.163771547	Sitatunga+MountainNyala
286.4	0.170125779	Sitatunga+MountainNyala
286.5	0.110166752	Sitatunga+MountainNyala
286.6	0.153200303	Sitatunga+MountainNyala
286.7	0.120349654	Sitatunga+MountainNyala
286.8	0.097862758	Sitatunga+MountainNyala
286.9	0.203267501	Sitatunga+MountainNyala
287	0.392180791	Sitatunga+MountainNyala
287.1	0.311049461	Sitatunga+MountainNyala
287.2	0.219695881	Sitatunga+MountainNyala
287.3	0.207980387	Sitatunga+MountainNyala
287.4	0.385154477	Sitatunga+MountainNyala
287.5	0.21132589	Sitatunga+MountainNyala
287.6	0.543216012	Sitatunga+MountainNyala
287.7	0.407352744	Sitatunga+MountainNyala
287.8	0.360632027	Sitatunga+MountainNyala
287.9	0.452915035	Sitatunga+MountainNyala
288	0.476694529	Sitatunga+MountainNyala
288.1	0.345418527	Sitatunga+MountainNyala
288.2	0.275360669	Sitatunga+MountainNyala
288.3	0.062093316	Sitatunga+MountainNyala
288.4	0.267036625	Sitatunga+MountainNyala
288.5	0.372235833	Sitatunga+MountainNyala
288.6	0.259531298	Sitatunga+MountainNyala
288.7	0.159358777	Sitatunga+MountainNyala
288.8	0.260616406	Sitatunga+MountainNyala
288.9	0.296938177	Sitatunga+MountainNyala
289	0.162078388	Sitatunga+MountainNyala
289.1	0.118722482	Sitatunga+MountainNyala
289.2	0.354593062	Sitatunga+MountainNyala
289.3	0.270587663	Sitatunga+MountainNyala
289.4	0.138637135	Sitatunga+MountainNyala
289.5	0.234095061	Sitatunga+MountainNyala
289.6	0.316186614	Sitatunga+MountainNyala
289.7	0.262965028	Sitatunga+MountainNyala
289.8	0.40984067	Sitatunga+MountainNyala
289.9	0.329740681	Sitatunga+MountainNyala
290	0.474204158	Sitatunga+MountainNyala
290.1	0.580806186	Sitatunga+MountainNyala
290.2	0.187126529	Sitatunga+MountainNyala
290.3	0.37243868	Sitatunga+MountainNyala
290.4	0.31289952	Sitatunga+MountainNyala
290.5	0.544941431	Sitatunga+MountainNyala
290.6	0.525563465	Sitatunga+MountainNyala
290.7	0.499501336	Sitatunga+MountainNyala
290.8	0.401079161	Sitatunga+MountainNyala
290.9	0.320380407	Sitatunga+MountainNyala
291	0.471579372	Sitatunga+MountainNyala
291.1	0.522364354	Sitatunga+MountainNyala
291.2	0.209041055	Sitatunga+MountainNyala
291.3	0.179392939	Sitatunga+MountainNyala
291.4	0.23812951	Sitatunga+MountainNyala
291.5	0.248467602	Sitatunga+MountainNyala
291.6	0.367206213	Sitatunga+MountainNyala
291.7	0.372802826	Sitatunga+MountainNyala
291.8	0.195092537	Sitatunga+MountainNyala
291.9	0.325749734	Sitatunga+MountainNyala
292	0.303077343	Sitatunga+MountainNyala
292.1	0.37947477	Sitatunga+MountainNyala
292.2	0.203906591	Sitatunga+MountainNyala
292.3	0.227646737	Sitatunga+MountainNyala
292.4	0.224938123	Sitatunga+MountainNyala
292.5	0.608029185	Sitatunga+MountainNyala
292.6	0.422722655	Sitatunga+MountainNyala
292.7	0.381012006	Sitatunga+MountainNyala
292.8	0.180721218	Sitatunga+MountainNyala
292.9	0.122339751	Sitatunga+MountainNyala
293	0.265013046	Sitatunga+MountainNyala
293.1	0.204425683	Sitatunga+MountainNyala
293.2	0.074011902	Sitatunga+MountainNyala
293.3	0.270448359	Sitatunga+MountainNyala
293.4	0.223125211	Sitatunga+MountainNyala
293.5	0.312476719	Sitatunga+MountainNyala
293.6	0.254653203	Sitatunga+MountainNyala
293.7	0.179939403	Sitatunga+MountainNyala
293.8	0.138945804	Sitatunga+MountainNyala
293.9	0.234195018	Sitatunga+MountainNyala
294	0.065968176	Sitatunga+MountainNyala
294.1	0.104219679	Sitatunga+MountainNyala
294.2	0.149851623	Sitatunga+MountainNyala
294.3	0.307764812	Sitatunga+MountainNyala
294.4	0.473945101	Sitatunga+MountainNyala
294.5	0.157864799	Sitatunga+MountainNyala
294.6	0.221635633	Sitatunga+MountainNyala
294.7	0.200935498	Sitatunga+MountainNyala
294.8	0.142997361	Sitatunga+MountainNyala
294.9	0.085512574	Sitatunga+MountainNyala
295	0.128263362	Sitatunga+MountainNyala
295.1	0.149223531	Sitatunga+MountainNyala
295.2	0.17311789	Sitatunga+MountainNyala
295.3	0.353351542	Sitatunga+MountainNyala
295.4	0.344230775	Sitatunga+MountainNyala
295.5	0.035023064	Sitatunga+MountainNyala
295.6	0.399089797	Sitatunga+MountainNyala
295.7	0.209684054	Sitatunga+MountainNyala
295.8	0.527362202	Sitatunga+MountainNyala
295.9	0.257681239	Sitatunga+MountainNyala
296	0.187930339	Sitatunga+MountainNyala
296.1	0.43420182	Sitatunga+MountainNyala
296.2	0.224970627	Sitatunga+MountainNyala
296.3	0.173563175	Sitatunga+MountainNyala
296.4	0.316668069	Sitatunga+MountainNyala
296.5	0.291544411	Sitatunga+MountainNyala
296.6	0.390880618	Sitatunga+MountainNyala
296.7	0.113293523	Sitatunga+MountainNyala
296.8	0.226923087	Sitatunga+MountainNyala
296.9	0.223914114	Sitatunga+MountainNyala
297	0.112502177	Sitatunga+MountainNyala
297.1	0.331923115	Sitatunga+MountainNyala
297.2	0.187986794	Sitatunga+MountainNyala
297.3	0.498824366	Sitatunga+MountainNyala
297.4	0.452783063	Sitatunga+MountainNyala
297.5	0.230479014	Sitatunga+MountainNyala
297.6	0.09610288	Sitatunga+MountainNyala
297.7	0.154382924	Sitatunga+MountainNyala
297.8	0.099570091	Sitatunga+MountainNyala
297.9	0.170527074	Sitatunga+MountainNyala
298	0.381217296	Sitatunga+MountainNyala
298.1	0.474463216	Sitatunga+MountainNyala
298.2	0.274309777	Sitatunga+MountainNyala
298.3	0.389358046	Sitatunga+MountainNyala
298.4	0.245730394	Sitatunga+MountainNyala
298.5	0.302571448	Sitatunga+MountainNyala
298.6	0.239442392	Sitatunga+MountainNyala
298.7	0.367853856	Sitatunga+MountainNyala
298.8	0.105244666	Sitatunga+MountainNyala
298.9	0.032436158	Sitatunga+MountainNyala
299	0.174369185	Sitatunga+MountainNyala
299.1	0.047713199	Sitatunga+MountainNyala
299.2	0.085043338	Sitatunga+MountainNyala
299.3	0.050415459	Sitatunga+MountainNyala
299.4	0.08465182	Sitatunga+MountainNyala
299.5	0.136397513	Sitatunga+MountainNyala
299.6	0.209599739	Sitatunga+MountainNyala
299.7	0.188936507	Sitatunga+MountainNyala
299.8	0.32733096	Sitatunga+MountainNyala
299.9	0.221655673	Sitatunga+MountainNyala
300	0.200655912	Sitatunga+MountainNyala
300.1	0.193915782	Sitatunga+MountainNyala
300.2	0.274136258	Sitatunga+MountainNyala
300.3	0.307469095	Sitatunga+MountainNyala
300.4	0.311743539	Sitatunga+MountainNyala
300.5	0.280666453	Sitatunga+MountainNyala
300.6	0.232633343	Sitatunga+MountainNyala
300.7	0.029670845	Sitatunga+MountainNyala
300.8	0.077199282	Sitatunga+MountainNyala
300.9	0.265345421	Sitatunga+MountainNyala
301	0.431393738	Sitatunga+MountainNyala
301.1	0.155098019	Sitatunga+MountainNyala
301.2	0.413455251	Sitatunga+MountainNyala
301.3	0.348695845	Sitatunga+MountainNyala
301.4	0.128856749	Sitatunga+MountainNyala
301.5	0.274989191	Sitatunga+MountainNyala
301.6	0.073630648	Sitatunga+MountainNyala
301.7	0.26559959	Sitatunga+MountainNyala
301.8	0.329058823	Sitatunga+MountainNyala
301.9	0.417697923	Sitatunga+MountainNyala
302	0.153172198	Sitatunga+MountainNyala
302.1	0.32784663	Sitatunga+MountainNyala
302.2	0.264460716	Sitatunga+MountainNyala
302.3	0.279095003	Sitatunga+MountainNyala
302.4	0.194205633	Sitatunga+MountainNyala
302.5	0.175164686	Sitatunga+MountainNyala
302.6	0.160511581	Sitatunga+MountainNyala
302.7	0.271100889	Sitatunga+MountainNyala
302.8	0.35959091	Sitatunga+MountainNyala
302.9	0.127044571	Sitatunga+MountainNyala
303	0.244960554	Sitatunga+MountainNyala
303.1	0.17359519	Sitatunga+MountainNyala
303.2	0.265736451	Sitatunga+MountainNyala
